2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:10)  		´íÎóÐÅÏ¢£ºnull
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.addRegisterListener(RegisterBiz.java:85)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.access$2(RegisterBiz.java:69)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz$3.widgetSelected(RegisterBiz.java:44)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:248)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.RegisterUI.open(RegisterUI.java:67)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI$3.mouseDown(LoginUI.java:135)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:192)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.open(LoginUI.java:52)
2017-05-20 22:01:39  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.main(LoginUI.java:37)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:10)  		´íÎóÐÅÏ¢£ºnull
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.addRegisterListener(RegisterBiz.java:86)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.access$2(RegisterBiz.java:69)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz$3.widgetSelected(RegisterBiz.java:44)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:248)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.RegisterUI.open(RegisterUI.java:67)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI$3.mouseDown(LoginUI.java:135)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:192)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.open(LoginUI.java:52)
2017-05-20 22:48:22  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.main(LoginUI.java:37)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:10)  		´íÎóÐÅÏ¢£ºnull
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.addRegisterListener(RegisterBiz.java:86)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.access$2(RegisterBiz.java:69)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz$3.widgetSelected(RegisterBiz.java:44)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:248)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.RegisterUI.open(RegisterUI.java:68)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI$3.mouseDown(LoginUI.java:135)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:192)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.open(LoginUI.java:52)
2017-05-20 22:51:47  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.main(LoginUI.java:37)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:10)  		´íÎóÐÅÏ¢£ºnull
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.addRegisterListener(RegisterBiz.java:85)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.access$2(RegisterBiz.java:69)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz$3.widgetSelected(RegisterBiz.java:44)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:248)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.RegisterUI.open(RegisterUI.java:67)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI$3.mouseDown(LoginUI.java:134)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:192)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.open(LoginUI.java:52)
2017-05-20 22:53:24  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.main(LoginUI.java:37)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:10)  		´íÎóÐÅÏ¢£ºnull
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.addRegisterListener(RegisterBiz.java:85)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz.access$2(RegisterBiz.java:69)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.biz.RegisterBiz$3.widgetSelected(RegisterBiz.java:44)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:248)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.RegisterUI.open(RegisterUI.java:67)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI$3.mouseDown(LoginUI.java:134)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:192)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.sendEvent(Display.java:4362)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1113)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4180)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3769)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.open(LoginUI.java:52)
2017-05-20 22:54:11  com.hynu.utils.Log.error(Log.java:14)  		com.hynu.ui.LoginUI.main(LoginUI.java:37)
